comment_id,note_id,root_comment_id,parent_comment_id,target_comment_id,content,like_count,sub_comment_count,ip_location,status,create_time,create_time_iso,user_id,nickname
6a05ed08000000002803c30d,69ecd65900000000350327fe,,,,想问下老师场外衍生品实习含金量高不高哇,0,2,上海,0,1778773256000,2026-05-14T23:40:56,61fa32100000000021021bd1,iiiiii
69ed4d72000000002702e9ac,69ecd65900000000350327fe,,,,管理这么混乱的衍生品组[笑哭R],9,3,上海,0,1777159538000,2026-04-26T07:25:38,63c82c320000000026007b6c,禾芝
69ecd7860000000028037cc3,69ecd65900000000350327fe,,,,老斯加油！总能吃到工作的苦的！,9,1,广东,0,1777129351000,2026-04-25T23:02:31,64d613ba000000000100e81b,嘻嘻
69ed8434000000002a00797e,69ecd65900000000350327fe,,,,跑得挺对的，干中台最怕就是职责不清，你这一堆里对接客需就不应该是中台的活，产品设计是产品的，盯市是风控的，簿记复核是运营的，全一个人干意味着以后别人有什么不想干的都可以塞给你，监管来查哪里错了都是你背锅，而且永远没机会去前台做交易，做好了没奖励做错了全是责任。还想挣钱的话这行除了sales和trader其他最好都别看了,12,1,上海,0,1777173557000,2026-04-26T11:19:17,63fc2cbc000000001002a69b,深蓝
69ef7ffa000000002b002446,69ecd65900000000350327fe,,,,业务部怎么干这么杂的活[石化R],0,1,北京,0,1777303547000,2026-04-27T23:25:47,5fed833f0000000001002098,小树
69ed7b7600000000290181cd,69ecd65900000000350327fe,,,,听着像申万,3,0,上海,0,1777171319000,2026-04-26T10:41:59,62a1d7a40000000021021dc6,娘口三三
69ecd7cb000000002b0262ff,69ecd65900000000350327fe,,,,看到面试内容感觉像回到了学习FRM的时候哈哈哈,2,1,北京,0,1777129419000,2026-04-25T23:03:39,5dd642d300000000010063e0,momo
69eda0f6000000002b027c3c,69ecd65900000000350327fe,,,,是gleba？,1,0,湖南,0,1777180919000,2026-04-26T13:21:59,5a21fb02e8ac2b72018c7f1b,momo
69f32975000000002a0071f9,69ecd65900000000350327fe,,,,老师想问问是哪个券商 求壁垒,0,0,上海,0,1777543541000,2026-04-30T18:05:41,650127460000000004026d6a,momo
69ecfc010000000029011072,69ecd65900000000350327fe,,,,衍生品还要准备vba吗,1,1,上海,0,1777138689000,2026-04-26T01:38:09,59d01e2a51783a42e9c8a587,momo
6a05f6f8000000002702d61c,69ecd65900000000350327fe,,,6a05ed08000000002803c30d,我觉得还蛮高的 这种金融产品比较复杂 需要有金融 数学 和编程多方面能力,0,0,辽宁,0,1778775801000,2026-05-15T00:23:21,64146e290000000011020c33,emo的momo
69ed64bd000000002701fbec,69ecd65900000000350327fe,,,69ed4d72000000002702e9ac,因为很缺人但是怕分奖金不招人 所以很混乱,10,0,辽宁,0,1777165502000,2026-04-26T09:05:02,64146e290000000011020c33,emo的momo
